way|28091619|16.7|110000|DB Energie
way|28111429|16.7|110000|DB Energie GmbH
way|28195848|16.7|110000;15000|DB Energie
way|28197130|16.7|110000|DB Energie GmbH
way|28206418|16.7|110000|DB Energie
way|28214205|16.7|110000|DB Energie
way|28243363|16.7|110000|DB Energie
way|28249307|16.7|110000|DB Energie GmbH
way|28265546|16.7|110000|DB Energie GmbH
way|28266647|16.7|110000|DB Energie
way|28280753|16.7|110000|DB Energie
way|28327855|16.7|110000|DB Energie
way|28343300|16.7|110000|DB Energie GmbH
way|28345869|16.7|110000|DB Energie GmbH
way|28360293|16.7|110000|DB Energie GmbH
way|28360526|16.7|110000|DB Energie GmbH
way|28360527|16.7|110000|DB Energie GmbH
way|28400287|16.7|110000|DB Energie GmbH
way|28426748|16.7|110000|DB Energie GmbH
way|28440617|16.7|110000|DB Energie GmbH
way|28442465|16.7|110000|DB Energie
way|28535759|16.7|110000|DB Energie
way|28535790|16.7|110000|DB Energie GmbH
way|28571108|16.7|110000|DB Energie GmbH
way|28594861|50;16.7|110000|Stadtwerke Düsseldorf
way|28594986|50;16.7|110000|Stadtwerke Düsseldorf
way|28595143|50;16.7|220000;110000|RWE
way|28632123|50;16.7|220000;110000|ENERVIE Vernetzt
way|28687877|16.7|110000|DB Energie GmbH
way|28688044|16.7|110000|DB Energie GmbH
way|28701511|16.7|110000|DB Energie
way|28701755|16.7|110000|DB Energie GmbH
way|28774957|16.7|110000|DB Energie
way|28775976|16.7|110000|DB Energie GmbH
way|28776320|16.7|110000|DB Energie
way|28776846|16.7|110000|DB Energie GmbH
way|28871828|50;16.7|220000;110000|RWE
way|28878186|16.7|110000|DB Energie GmbH
way|28878240|16.7|110000|DB Energie GmbH
way|28878241|16.7|110000|DB Energie
way|28906452|16.7|110000|DB Energie GmbH
way|28906453|16.7|110000|DB Energie
way|29024797|16.7|110000|DB Energie GmbH
way|29072395|16.7|110000|DB Energie GmbH
way|29072644|16.7|110000|DB Energie GmbH
way|29079001|16.7|110000|DB Energie GmbH
way|29079084|16.7|110000|DB Energie
way|29087037|16.7|110000|DB Energie
way|29183350|16.7|110000|DB Energie GmbH
way|29215132|16.7|110000|DB Energie
way|29215147|16.7|110000|DB Energie
way|29327021|16.7|110000|DB Energie
way|29331349|16.7|110000|DB Energie
way|29331905|16.7|110000|DB Energie
way|29374369|16.7|110000|DB Energie
way|29374746|16.7|110000|DB Energie
way|29461976|16.7|110000|DB Energie GmbH
way|29461977|16.7|110000|DB Energie GmbH
way|29461978|16.7|110000|DB Energie GmbH
way|29461979|16.7|110000|DB Energie GmbH
way|29461980|16.7|110000|DB Energie GmbH
way|29481725|16.7|110000|DB Energie GmbH
way|29487077|16.7|110000|DB Energie GmbH
way|29488426|16.7|110000|DB Energie GmbH
way|29892784|16.7|110000|DB Energie GmbH
way|29893922|16.7|110000|DB Energie GmbH
way|29994186|16.7|110000|DB Energie
way|30015649|16.7|15000|DB Energie GmbH
way|30060700|16.7|110000|DB Energie
way|30060701|16.7|110000|DB Energie
way|30116387|16.7|110000|DB Energie GmbH
way|30152176|16.7|110000|DB Energie GmbH
way|30152226|16.7|110000|DB Energie GmbH
way|30163004|16.7|110000|DB Energie GmbH
way|30180100|16.7|110000|DB Energie GmbH
way|30312375|50;16.7|380000;110000|TenneT TSO GmbH
way|30312388|50;16.7|380000;110000|50Hertz Transmission
way|30853218|16.7|110000|DB Energie GmbH
way|31024483|16.67|15000|DB Energie GmbH
way|31024484|16.67|15000|DB Energie GmbH
way|31024485|16.67|15000|DB Energie GmbH
way|31024942|16.7|15000|
way|31900565|16.7|110000|DB Energie GmbH
way|32467886|16.7|110000|DB Energie
way|32539584|16.7|110000|DB Energie GmbH
way|32904979|16.7|110000|DB Energie GmbH
way|32971602|16.7|15000|DB Energie
way|33268409|16.7|110000|DB Energie GmbH
way|33562578|16.7|110000|DB Energie
way|33562579|16.7|110000|DB Energie
way|33562605|16.7|110000|DB Energie
way|34694470|16.7|110000|DB Energie GmbH
way|34837565|16.7|110000|DB Energie GmbH
way|34848214|16.7|110000|DB Energie GmbH
way|34848215|16.7|110000|DB Energie
way|34848231|16.7|110000|DB Energie
way|35022420|16.7|110000|DB Energie GmbH
way|35022445|16.7|110000|DB Energie
way|35111160|16.7|110000|DB Energie GmbH
way|35138309|16.7|110000|DB Energie GmbH
way|35174613|16.7|110000|DB Energie GmbH
way|35201423|16.7|110000|DB Energie GmbH
way|35236478|50;16.7|220000;110000|RWE
way|35359350|16.7|110000|DB Energie GmbH
way|35359843|16.7|110000|DB Energie GmbH
way|35361133|16.7|110000|DB Energie
way|35375539|16.7|110000|DB Energie GmbH
way|35406352|16.7|110000|DB Energie GmbH
way|35406358|16.7|110000|DB Energie GmbH
way|35432269|16.7|110000|DB Energie GmbH
way|35710363|50;16.7|110000;110000|Avacon Netz GmbH
way|35710365|50;16.7|110000;110000|Avacon Netz GmbH
way|35710366|16.7|110000|DB Energie GmbH
way|36272198|16.7|110000|DB Energie
way|37047561|16.7|15000|DB Energie
way|37047563|16.7|15000|DB Energie
way|37213788|16.7|110000|DB Energie GmbH
way|37230043|16.7|110000|DB Energie
way|37448923|0|0|Avacon Netz
way|37623142|16.7|110000|DB Energie
way|37636685|16.7|110000|DB Energie GmbH
way|37636687|16.7|110000|DB Energie
way|37832750|16.7|110000|DB Energie
way|37917762|16.7;50|110000|DB Energie
way|37917764|16.7;50|110000|DB Energie
way|37917767|16.7;50|110000|DB Energie
way|37917768|16.7;50|110000|DB Energie
way|37957651|16.7;50|110000|DB Energie
way|38054346|16.7;50|110000|DB Energie
way|39947413|50;16.7|110000|DB Energie
way|40123591|16.7|110000|DB Energie
way|40152416|16.7|110000|DB Energie GmbH
way|40155282|16.7|110000|DB Energie GmbH
way|40550867|50;16.7|110000|E.DIS Netz GmbH
way|41201343|16.7|110000|DB Energie GmbH
way|41211828|16.7|110000|DB Energie
way|41234280|16.7|110000|DB Energie
way|41235623|16.7|110000|DB Energie GmbH
way|41235630|16.7|110000|DB Energie
way|41235633|50;16.7|110000;20000|DB Energie GmbH
way|41235634|16.7|110000|DB Energie
way|41235637|16.7|110000|DB Energie
way|41235638|16.7|15000|
way|41235639|16.7|110000|DB Energie
way|41235640|16.7|110000|DB Energie
way|41235642|16.7|110000|DB Energie GmbH
way|41235643|16.7|110000|DB Energie
way|41235644|16.7|110000|DB Energie
way|42669912|16.7|110000|DB Energie
way|42672713|50;16.7|110000|Avacon Netz
